0,x_test
69.88111,72.17611355879323
71.48372,74.0260976220443
74.51661,77.56383450338278
80.19018,84.32784056989568
77.95168,81.63466246989788
88.59493,94.77379104581294
89.885056,96.43038914327566
88.12486,94.17402400698982
80.52574,84.73450545480071
77.783066,81.43310409460385
83.48049,88.35057933463258
87.50129,93.3814556415102
90.29882,96.96500894669322
88.798,95.03351335877102
79.927536,84.01009460157243
90.105225,96.71466063493752
80.30899,84.47173676343456
79.42744,83.40637967691126
82.02081,86.55614075572788
87.270485,93.08896569508197
81.9498,86.46924930122972
89.24879,95.6114284387057
47.235416,47.03935114991872
44.86026,44.47119703718001
51.937492,52.147427671408245
59.609745,60.582933799897546
40.83758,40.133732473981965
54.96044,55.4536104493021
64.90869,66.51183261691688
41.805428,41.17626790844953
49.205814,49.17548813815455
59.272694,60.209005119397936
64.69096,66.26620144158068
62.796097,64.13612835010699
42.962353,42.42325624431487
49.126034,49.08888607205245
52.844658,53.13750584746293
41.106243,40.42307030583181
62.098083,63.35480059018451
40.518436,39.790045190141086
60.764904,61.867175780148685
59.669792,60.64958251572424
46.805637,46.57414390451533
53.815353,54.19885470100139
44.59949,44.18961929209836
40.037777,39.272537929348815
46.26043,45.98432500281511
36.40414,35.36206250514267
62.480392,63.78252286513706
56.52033,57.16800433423014
44.18044,43.737264756014966
38.98142,38.13545055778012
49.027626,48.98206908009769
48.62861,48.54914457496227
58.77914,59.662085157402494
60.290768,61.33954564527188
42.6682,42.10612063210044
42.60314,42.03598069084661
34.937054,33.78318448052929
33.246254,31.962763510351287
36.746983,35.730976355913576
66.82272,68.67944566987836
48.087166,47.9620517320205
37.808186,36.8728778541786
43.181274,42.65932238655596
59.577194,60.54680955456043
45.275177,44.91936727796699
44.973095,44.59305881048474
49.80883,49.83041386992648
65.58921,67.28078938983015
14.946608,12.033643061356836
12.275769,9.06146474599636
9.149211,5.551077198044619
9.409937,5.845207373917995
17.756329,15.137323547542628
21.039541,18.738281089213302
19.726227,17.300901448277013
8.809584,5.167561244341677
12.442735,9.247950733682728
14.348427,11.369948637246708
12.8259535,9.675602649443354
10.655542,7.246776962564908
12.461806,9.269244390680177
16.679485,13.95040935440734
9.632296,6.095837472895941
11.208966,7.867666663403048
19.119892,16.635966278015076
17.48568,14.8392987243688
20.323814,17.955427968565687
13.741577,10.695490603557634
20.419714,18.06038145296456
14.888425,11.969124506894069
16.73689,14.013761121638003
15.251189,12.371191041285527
16.470509,13.719711756853938
20.260191,17.88576448925492
12.447958,9.253779853948336
9.529402,5.979888245128086
11.701469,8.419282767848115
11.101416,7.747096590088993
13.6836405,10.6310276858893
16.152285,13.368172027052722
54.869537,55.35388410674995
66.788124,68.64012720911133
42.025784,41.4137216348546
